productivity,initial_wealth
1.4821800625798116,0.9877005985350598
2.1729476734200093,0.9712172733396035
0.6233878977514581,1.071073163586651
1.0901227699407805,0.9972251813036297
2.2849640427454467,1.061213056746983
0.9220982159526245,1.0712940038245213
1.6688740114555407,0.8612382583206198
0.8660900312899058,1.104257928069142
0.5860491079763123,0.9901242902347239
0.4740327386508748,0.9831806135588304
1.1648003494910721,0.8783005540620916
0.7540736619644685,1.0014866395963253
0.6047185028638852,1.0566884933678757
0.4927021335384477,1.0558731710072566
1.1461309546034992,1.1136463202393043
1.8929067501064154,1.1017790827200962
1.5755270370176762,1.0193336468408956
0.5113715284260207,1.0670064826671641
0.4553633437633019,0.8752070222470892
0.5860491079763123,1.0895281908607413
0.7167348721893225,0.9967627636862957
0.5673797130887394,1.003035711449783
0.9220982159526245,0.9798140842953055
0.3620163693254374,0.8964022806047295
0.6047185028638852,1.0397527851964008
0.82875124151476,0.9811598092638478
1.0341145852780618,0.8566901471308019
1.1274615597159263,0.8803355732396704
1.1648003494910721,0.9589111450009004
1.1461309546034992,0.8510191776620948
1.3328249034792283,0.9146280089651194
1.3328249034792283,0.9834725401714228
0.8100818466271871,0.8145796667152889
0.2686693948875729,1.0351951808174773
0.6793960824141768,1.0414944834767972
0.7354042670768954,1.003667925117907
1.3141555085916554,1.0745933722425067
1.4635106676922387,0.8801820206057359
1.1087921648283536,0.9628890104500515
0.5300409233135935,0.7656712176127954
2.247625252970301,1.0104802592583897
0.4927021335384477,1.0084885740636875
0.3993551591005832,0.950027076634874
1.1087921648283536,0.860145619759365
0.9220982159526245,1.27075500656021
0.4740327386508748,1.0569905566158917
1.4635106676922387,0.8021395432777658
1.4261718779170929,1.0196300313071092
1.202139139266218,0.9954607376693542
0.7540736619644685,0.9464059697274662
1.5381882472425301,1.049499215181074
0.43669394887572904,1.0168425159229375
1.5381882472425301,0.9507747546276488
0.9781064006153433,1.0806515161583614
0.8660900312899058,1.0291678185673117
2.2849640427454467,1.2334529840474262
0.38068576421301037,0.920448927905757
0.9967757955029162,0.9310413705091342
0.9594370057277704,0.9900337151362447
1.1461309546034992,1.059989190712697
1.1648003494910721,0.9901830358196745
0.41802455398815613,0.9305524380247557
1.0901227699407805,1.0222373432443081
0.9034288210650516,0.9927937535283342
1.9675843296567073,1.156126977421367
0.5300409233135935,1.0265883862996337
0.6047185028638852,0.9873051282279816
0.32467757955029164,1.098896887977618
1.1087921648283536,0.8811826232021821
0.6233878977514581,0.8018402836350806
1.1648003494910721,1.0026149178378143
0.9967757955029162,1.0450522013535548
1.9675843296567073,1.041523990497268
1.1274615597159263,0.9675536627135264
0.9407676108401974,1.110777289677035
0.8660900312899058,1.1422753141697841
0.8474206364023329,1.0540820969146627
0.8474206364023329,0.9888081860055755
2.714360125159623,1.0032991398082909
1.3514942983668012,0.9900267041624987
0.5300409233135935,1.0227704819208083
1.0714533750532076,1.0901161147264185
0.9967757955029162,1.0579844411973376
0.5860491079763123,1.0098556903942573
1.2208085341537909,0.9522356866050239
0.2873387897751458,0.9804453250619556
0.9220982159526245,0.9387274016664509
0.8847594261774787,0.9632099739519864
0.7354042670768954,1.0104164255897852
1.9862537245442802,1.0205317442120734
0.7167348721893225,1.125954826706563
0.7354042670768954,1.1076841116013934
0.5113715284260207,0.9851800480126329
0.7354042670768954,1.0795104671062892
0.6047185028638852,1.077935761259505
1.9115761449939883,1.0330594029967624
0.9594370057277704,0.9213715422616784
1.0527839801656347,1.053996338074766
0.82875124151476,0.8132034220299543
0.9594370057277704,1.000494133540953
2.2289558580827276,1.1823484093182495
2.6023437558341858,1.1331841458544658
0.8474206364023329,1.0222424333558362
1.183469744378645,1.0893106486854682
0.6793960824141768,1.062896516099867
0.4553633437633019,1.1372596928146408
1.0154451903904889,1.010488956139408
1.1648003494910721,0.8615577840152122
2.508996781396321,1.01501874170277
1.183469744378645,1.1296542662072389
0.8100818466271871,0.9551215595154009
1.6875434063431136,0.896158968123003
0.6980654773017496,1.199925388986053
1.1461309546034992,1.035002094514412
0.82875124151476,0.9297883638362797
2.2289558580827276,0.8110573572862145
0.7354042670768954,1.1814547744150659
0.9594370057277704,1.0405022628108371
0.43669394887572904,1.1811114552364224
0.5673797130887394,1.0013765234568728
0.8847594261774787,0.9170473897274729
1.3701636932543741,0.8496076469644004
1.4821800625798116,0.8909070136104885
0.38068576421301037,1.0699555414235404
0.6607266875266038,0.90972651572149
0.6233878977514581,0.9400875761508446
1.5568576421301032,0.9443534882594116
0.8474206364023329,1.1506862616854372
0.30600818466271873,0.9520322302919213
0.8660900312899058,0.9570497950225537
1.5568576421301032,1.209379485316413
0.38068576421301037,1.0003773737490569
0.6793960824141768,1.0465099661789685
0.5487103182011664,1.100606057170074
0.6420572926390309,0.9306723947656935
0.43669394887572904,1.1184732243681728
0.6047185028638852,0.9938807453875765
0.5673797130887394,0.957363788689756
0.7727430568520414,1.03394630390299
0.5300409233135935,0.8981851485222937
0.7914124517396142,1.0273885922160957
0.9407676108401974,1.0558906646847712
0.8474206364023329,0.9600140991079458
0.9781064006153433,1.1022793117445004
0.6233878977514581,0.837112285816902
1.6875434063431136,1.0192297865888074
0.5673797130887394,1.159925949345774
2.3036334376330196,1.1477003518602524
0.9034288210650516,1.193000740698937
0.7540736619644685,1.0959344996452092
0.82875124151476,1.0786691419231316
0.5113715284260207,0.8878638006376778
0.9034288210650516,1.0032701838701303
0.32467757955029164,0.929467094996743
0.3993551591005832,0.9454079089799801
1.202139139266218,1.0255882930404634
1.2954861137040827,0.8531667110450856
1.2208085341537909,0.9289307399133306
0.9034288210650516,1.0328244148478136
0.5860491079763123,1.1205169028748116
0.8100818466271871,1.1175255652669414
0.8660900312899058,0.9744412771974248
0.7540736619644685,1.0546492999453005
1.0341145852780618,0.9474587547968689
0.9594370057277704,1.0788770540693295
0.82875124151476,1.2111472131523406
1.5568576421301032,0.912423150136292
0.6420572926390309,0.9243058977829304
0.5860491079763123,1.1801001410181098
1.8182291705561238,1.2011249315549128
0.6233878977514581,1.1127159413396277
0.7354042670768954,1.1235753647186468
1.0901227699407805,0.9533220753929327
1.7062128012306865,1.0731153030509852
0.7727430568520414,0.9275156032558951
0.8474206364023329,0.9965483651545397
0.8847594261774787,1.0736441014341425
2.1916170683075817,1.093154388469517
1.4821800625798116,1.2703134337502762
0.4553633437633019,0.8372069318304622
2.508996781396321,0.9074718686890968
0.82875124151476,0.7946259209803866
0.9781064006153433,1.0014838921541929
0.8660900312899058,1.1031224260493409
1.388833088141947,0.9478917246529039
0.7354042670768954,0.9104428603562194
0.6420572926390309,0.9554768371997127
0.4553633437633019,1.0725350003822003
1.6315352216803949,0.9325898552939836
0.82875124151476,0.9406649950214109
0.4927021335384477,0.917304806571912
0.9594370057277704,0.9747398782271844
0.5673797130887394,1.038526059146923
1.388833088141947,1.2299396198038406
0.41802455398815613,1.113554362777008
2.023592514319426,1.108042924207857
1.0341145852780618,0.8503143260494788
1.0714533750532076,1.0581481251508216
1.3701636932543741,0.9248748095032157
0.2873387897751458,1.1500150330466157
0.8474206364023329,0.8141778202542658
1.0527839801656347,1.1826540030808805
0.6233878977514581,1.2176525553944315
0.9220982159526245,1.1211394025533592
0.7727430568520414,0.9094390854069878
0.38068576421301037,0.726588085681364
1.5568576421301032,0.953433291241092
1.4635106676922387,0.841114652220342
0.3993551591005832,1.0606799996148035
0.32467757955029164,1.0961066762022273
1.0527839801656347,1.0881832358649028
0.5300409233135935,1.0917489654276775
0.6607266875266038,1.1608889901862027
1.2954861137040827,1.1204671615210118
1.5195188523549574,1.1335911155922167
0.5860491079763123,0.9681230723075821
0.9407676108401974,0.899438537086103
2.0422619092069985,0.9502288874741394
1.258147323928937,0.9895274522590018
1.594196431905249,1.0038796030474715
0.34334697443786455,0.81560021156616
0.30600818466271873,0.9956378730233173
0.34334697443786455,1.001438026468807
1.4261718779170929,1.2355262518099384
1.0341145852780618,1.213827067093023
0.6980654773017496,0.8998879623805155
0.7914124517396142,0.8360617391775096
0.9594370057277704,0.8775245483181433
1.202139139266218,0.945821102667163
0.5113715284260207,0.98998088709519
0.30600818466271873,0.8014946282221684
0.3620163693254374,1.0058825193821117
0.7354042670768954,1.2468343002246114
0.7727430568520414,0.974595792972572
1.2208085341537909,0.9630426245046237
0.4740327386508748,1.2165284549874786
0.8474206364023329,1.039857500549369
0.6047185028638852,1.092257067704992
0.43669394887572904,0.9691288829350495
0.9967757955029162,0.8864026830412227
1.6688740114555407,0.9961053225382718
0.30600818466271873,0.9007839268294218
2.4343192018460296,1.1897288155229577
0.6607266875266038,1.1768694835715494
1.5381882472425301,0.9648916792518001
1.594196431905249,0.8963064841985655
1.0154451903904889,0.8603530770890087
0.6980654773017496,0.9155558559469289
1.0154451903904889,1.057055504038679
0.5487103182011664,1.03496200467175
0.9967757955029162,0.8411373657995562
0.4740327386508748,1.0807564603425253
0.41802455398815613,0.9651034779339623
1.2394779290413638,0.9687059349082658
0.6420572926390309,0.9463840337342108
0.43669394887572904,1.0565886206330988
1.7435515910058323,0.9251604058244401
1.3328249034792283,1.164006860872692
0.2873387897751458,1.0254158744690476
1.0527839801656347,0.9435758548218012
0.6233878977514581,1.0556913971581754
1.1274615597159263,0.9049782861297506
0.7167348721893225,1.08023468476364
0.7354042670768954,0.9966866289602321
0.6793960824141768,1.1613358763887047
0.43669394887572904,0.9960284878602504
0.9967757955029162,0.99199148763673
1.1087921648283536,1.0455907605973151
0.9967757955029162,1.0886307849422137
0.3620163693254374,0.9368678559236803
0.9594370057277704,1.0039677828355555
0.7167348721893225,0.7045900709596031
1.0341145852780618,1.0150151094003468
1.3328249034792283,0.9917255281451878
0.5673797130887394,1.0251193804995056
0.38068576421301037,1.0194750245996114
0.4553633437633019,0.9616287273132353
0.8847594261774787,1.106084746912939
0.5113715284260207,0.735194582685351
0.6047185028638852,1.1513925100055937
0.8847594261774787,1.1072136417035456
0.3620163693254374,1.1635597969673137
1.6315352216803949,1.0518553509542397
1.0714533750532076,1.0463661905236439
0.6047185028638852,1.1939098718952437
0.4553633437633019,0.9955595102274155
0.5860491079763123,1.0894173223851158
0.41802455398815613,0.9645476729661756
0.5487103182011664,1.0483148074851707
0.8474206364023329,1.117530994628374
0.9781064006153433,0.9184723069074266
0.9967757955029162,1.0554887934437558
1.3514942983668012,1.0494624371754948
0.34334697443786455,0.9045310834493689
0.4553633437633019,0.754944799131324
1.1274615597159263,0.9563503524907729
0.4927021335384477,1.0068779826890022
0.7167348721893225,0.9735459020793561
0.7354042670768954,0.9415131611827559
0.4927021335384477,0.879989588706669
1.9115761449939883,1.129166630022313
0.8100818466271871,0.9689069802761822
0.8660900312899058,1.0605241811083226
0.6793960824141768,0.9332025185517916
0.9407676108401974,1.057384090958858
1.1461309546034992,0.9627175619499098
0.5673797130887394,0.9059978744827294
0.9220982159526245,1.1229213441622512
1.0714533750532076,0.9861159787057358
1.388833088141947,0.9857647466959019
1.4635106676922387,0.8577205844646806
0.9781064006153433,0.9240942871339588
1.4448412728046658,0.944637004419225
0.6980654773017496,1.0827627209633734
1.202139139266218,0.8487425989513354
1.2768167188165098,1.0567820446324814
1.3328249034792283,1.0506224191827043
0.82875124151476,0.9154456566534614
0.5300409233135935,0.9816588130593616
0.7727430568520414,1.001656514431312
0.8100818466271871,0.9715596872934096
0.7167348721893225,0.8311292234054107
0.5860491079763123,1.0829295960014322
0.5860491079763123,0.993885201667083
0.43669394887572904,1.0061067410011408
1.4635106676922387,0.9667347941582339
0.8474206364023329,0.8800510108035848
0.82875124151476,1.0310935655711995
1.3141555085916554,1.0555858327907086
0.9220982159526245,0.736407560511013
0.9407676108401974,0.7708480669592179
0.5673797130887394,0.862471481424709
1.0714533750532076,0.9769981711022371
0.5300409233135935,1.0698532918390529
1.7622209858934053,1.0722558037306646
0.4553633437633019,0.9198819805110587
0.6233878977514581,1.074622285901514
1.8555679603312696,0.8412746519199035
0.9594370057277704,0.9118557410072631
0.9220982159526245,1.153382679774733
0.6420572926390309,0.8878555603058634
0.8847594261774787,0.9375615773601841
1.183469744378645,1.0146218771984963
0.5673797130887394,1.0266483589627824
1.2954861137040827,1.096278490827912
0.5860491079763123,0.923894394560576
0.7727430568520414,1.0817732725330687
1.2208085341537909,1.1160802957742777
0.7727430568520414,1.0751743426716618
1.2954861137040827,0.9685567731613396
0.8474206364023329,1.0407262012442648
0.4740327386508748,0.9045970390290182
0.5673797130887394,0.9531931970611418
1.4821800625798116,1.0638276806543718
0.8100818466271871,1.1808101675682026
1.8368985654436967,1.0089480412232321
0.6047185028638852,0.9438400258203778
2.154278278532436,0.9793678295654947
1.2768167188165098,1.160548853424767
1.9302455398815612,0.8810518082537135
0.9034288210650516,0.9344422753940235
0.7727430568520414,0.9504437977038677
1.0714533750532076,0.9972921967574737
0.9781064006153433,1.2252721085547804
0.7727430568520414,0.9659244112645116
0.8100818466271871,1.1566405246577696
0.3993551591005832,1.0945436285328873
1.202139139266218,0.7302941008438613
1.7435515910058323,0.8780904169293712
1.2394779290413638,1.0238767061655187
0.4553633437633019,1.0564431933423457
0.8660900312899058,1.17125014619404
0.8474206364023329,1.0310160407535403
0.43669394887572904,1.2117561964305472
0.38068576421301037,1.0744894202535047
1.0714533750532076,1.1038679833152834
2.1356088836448635,0.9383060815778064
0.6980654773017496,0.9409295757218471
0.4553633437633019,0.9043172117199244
0.9594370057277704,1.1504306556518857
1.4821800625798116,0.8825557367401747
0.6980654773017496,1.0160980207888397
1.5755270370176762,1.0871458303819712
1.5008494574673845,0.9721928894728094
0.4740327386508748,0.9456702360375449
0.9034288210650516,1.0091150319423674
0.9594370057277704,0.9894182117036523
1.0527839801656347,0.968518134460485
0.9220982159526245,1.1493406579454106
1.8368985654436967,0.9371921141855777
